1957436693,0,0,0,0,0,0,0,0,0,1
1957447369,0,0,0,0,0,0,0,0,0,1
1957453857,0,0,0,0,0,0,0,0,0,1
1957455328,0,0,0,0,0,0,0,0,0,1
1957463319,0,0,0,0,0,0,0,0,0,1
1957467913,0,0,0,0,0,0,0,0,0,1
1957469948,0,0,0,0,0,0,0,0,0,1
1957475541,0,0,0,0,0,0,0,0,0,1
1957476456,0,0,0,0,0,0,0,0,0,1
1957476811,0,0,0,0,0,0,0,0,0,1
1957482992,0,0,0,0,0,0,0,0,0,1
1957489791,0,0,0,0,0,0,0,0,0,1
1957490526,0,0,0,0,0,0,0,0,0,1
1957496945,0,0,0,0,0,0,0,0,0,1
1957498577,0,0,0,0,0,0,0,0,0,1
1957504506,0,0,0,0,0,0,0,0,0,1
1957508406,0,0,0,0,0,0,0,0,0,1
1957511342,0,0,0,0,0,0,0,0,0,1
1957516437,0,0,0,0,0,0,0,0,0,1
1957523762,0,0,0,0,0,0,0,0,0,1
1957524669,0,0,0,0,0,0,0,0,0,1
1957533813,0,0,0,0,0,0,0,0,0,1
1957553456,0,0,0,0,0,0,0,0,0,1
1957557944,0,0,0,0,0,0,0,0,0,1
1957562388,0,0,0,0,0,0,0,0,0,1
1957574844,0,0,0,0,0,0,0,0,0,1
1957584973,0,0,0,0,0,0,0,0,0,1
1957586924,0,0,0,0,0,0,0,0,0,1
1957591739,0,0,0,0,0,0,0,0,0,1
1957595567,0,0,0,0,0,0,0,0,0,1
1957595785,0,0,0,0,0,0,0,0,0,1
1957596516,0,0,0,0,0,0,0,0,0,1
1957599143,0,0,0,0,0,0,0,0,0,1
1957599931,0,0,0,0,0,0,0,0,0,1
1957601055,0,0,0,0,0,0,0,0,0,1
1957609123,0,0,0,0,0,0,0,0,0,1
1957612314,0,0,0,0,0,0,0,0,0,1
1957612372,0,0,0,0,0,0,0,0,0,1
1957612378,0,0,0,0,0,0,0,0,0,1
1957617858,0,0,0,0,0,0,0,0,0,1
1957633015,0,0,0,0,0,0,0,0,0,1
1957636980,0,0,0,0,0,0,0,0,0,1
1957641646,0,0,0,0,0,0,0,0,0,1
1957645950,0,0,0,0,0,0,0,0,0,1
1957647768,0,0,0,0,0,0,0,0,0,1
1957664536,0,0,0,0,0,0,0,0,0,1
1957666935,0,0,0,0,0,0,0,0,0,1
1957672003,0,0,0,0,0,0,0,0,0,1
1957673482,0,0,0,0,0,0,0,0,0,1
1957673692,0,0,0,0,0,0,0,0,0,1
1957676144,0,0,0,0,0,0,0,0,0,1
1957684033,0,0,0,0,0,0,0,0,0,1
1957692927,0,0,0,0,0,0,0,0,0,1
1957693067,0,0,0,0,0,0,0,0,0,1
1957702153,0,0,0,0,0,0,0,0,0,1
1957706273,0,0,0,0,0,0,0,0,0,1
1957709225,0,0,0,0,0,0,0,0,0,1
1957709337,0,0,0,0,0,0,0,0,0,1
1957713846,0,0,0,0,0,0,0,0,0,1
1957722183,0,0,0,0,0,0,0,0,0,1
1957732004,0,0,0,0,0,0,0,0,0,1
1957744379,0,0,0,0,0,0,0,0,0,1
1957745855,0,0,0,0,0,0,0,0,0,1
1957755023,0,0,0,0,0,0,0,0,0,1
1957764405,0,0,0,0,0,0,0,0,0,1
1958033524,0,0,0,0,0,0,0,0,0,1
1958063663,0,0,0,0,0,0,0,0,0,1
1958071362,0,0,0,0,0,0,0,0,0,1
1958076371,0,0,0,0,0,0,0,0,0,1
1958085888,0,0,0,0,0,0,0,0,0,1
1958088999,0,0,0,0,0,0,0,0,0,1
1958092412,0,0,0,0,0,0,0,0,0,1
1958092481,0,0,0,0,0,0,0,0,0,1
1958092752,0,0,0,0,0,0,0,0,0,1
1958094911,0,0,0,0,0,0,0,0,0,1
1958096155,0,0,0,0,0,0,0,0,0,1
1958104165,0,0,0,0,0,0,0,0,0,1
1958108546,0,0,0,0,0,0,0,0,0,1
1958119966,0,0,0,0,0,0,0,0,0,1
1958120577,0,0,0,0,0,0,0,0,0,1
1958122002,0,0,0,0,0,0,0,0,0,1
1958123217,0,0,0,0,0,0,0,0,0,1
1958127181,0,0,0,0,0,0,0,0,0,1
1960123126,0,0,0,0,0,0,0,0,0,1
1960139893,0,0,0,0,0,0,0,0,0,1
1960149051,0,0,0,0,0,0,0,0,0,1
1960149869,0,0,0,0,0,0,0,0,0,1
1960149950,0,0,0,0,0,0,0,0,0,1
1960152349,0,0,0,0,0,0,0,0,0,1
1960152622,0,0,0,0,0,0,0,0,0,1
1960164777,0,0,0,0,0,0,0,0,0,1
1960166730,0,0,0,0,0,0,0,0,0,1
1960168502,0,0,0,0,0,0,0,0,0,1
1960191045,0,0,0,0,0,0,0,0,0,1
1960199422,0,0,0,0,0,0,0,0,0,1
1960205748,0,0,0,0,0,0,0,0,0,1
1960210481,0,0,0,0,0,0,0,0,0,1
1960252350,0,0,0,0,0,0,0,0,0,1
1960256363,0,0,0,0,0,0,0,0,0,1
1960259781,0,0,0,0,0,0,0,0,0,1
1960303032,0,0,0,0,0,0,0,0,0,1
1960317285,0,0,0,0,0,0,0,0,0,1
1960319406,0,0,0,0,0,0,0,0,0,1
1960321065,0,0,0,0,0,0,0,0,0,1
1960323106,0,0,0,0,0,0,0,0,0,1
1960323954,0,0,0,0,0,0,0,0,0,1
1960346631,0,0,0,0,0,0,0,0,0,1
1960377541,0,0,0,0,0,0,0,0,0,1
1960377687,0,0,0,0,0,0,0,0,0,1
1960381185,0,0,0,0,0,0,0,0,0,1
1960386215,0,0,0,0,0,0,0,0,0,1
1960386429,0,0,0,0,0,0,0,0,0,1
1960387346,0,0,0,0,0,0,0,0,0,1
1960392032,0,0,0,0,0,0,0,0,0,1
1960392207,0,0,0,0,0,0,0,0,0,1
1960452919,0,0,0,0,0,0,0,0,0,1
1960454526,0,0,0,0,0,0,0,0,0,1
1960456079,0,0,0,0,0,0,0,0,0,1
1960457865,0,0,0,0,0,0,0,0,0,1
1960458164,0,0,0,0,0,0,0,0,0,1
1960460785,0,0,0,0,0,0,0,0,0,1
1960461627,0,0,0,0,0,0,0,0,0,1
1960465264,0,0,0,0,0,0,0,0,0,1
1960466081,0,0,0,0,0,0,0,0,0,1
1960469737,0,0,0,0,0,0,0,0,0,1
1960502245,0,0,0,0,0,0,0,0,0,1
1960515884,0,0,0,0,0,0,0,0,0,1
1960517670,0,0,0,0,0,0,0,0,0,1
1960517766,0,0,0,0,0,0,0,0,0,1
1960518377,0,0,0,0,0,0,0,0,0,1
1960544388,0,0,0,0,0,0,0,0,0,1
1960544570,0,0,0,0,0,0,0,0,0,1
1960558298,0,0,0,0,0,0,0,0,0,1
1960560676,0,0,0,0,0,0,0,0,0,1
1960561640,0,0,0,0,0,0,0,0,0,1
1960568255,0,0,0,0,0,0,0,0,0,1
1960577913,0,0,0,0,0,0,0,0,0,1
1960580710,0,0,0,0,0,0,0,0,0,1
1960581168,0,0,0,0,0,0,0,0,0,1
1960587112,0,0,0,0,0,0,0,0,0,1
1960591078,0,0,0,0,0,0,0,0,0,1
1960603122,0,0,0,0,0,0,0,0,0,1
1960608296,0,0,0,0,0,0,0,0,0,1
1960625068,0,0,0,0,0,0,0,0,0,1
1960629759,0,0,0,0,0,0,0,0,0,1
1960631717,0,0,0,0,0,0,0,0,0,1
1960662447,0,0,0,0,0,0,0,0,0,1
1960673939,0,0,0,0,0,0,0,0,0,1
1960706134,0,0,0,0,0,0,0,0,0,1
1960706333,0,0,0,0,0,0,0,0,0,1
1960707578,0,0,0,0,0,0,0,0,0,1
1960715538,0,0,0,0,0,0,0,0,0,1
1960718708,0,0,0,0,0,0,0,0,0,1
1960758436,0,0,0,0,0,0,0,0,0,1
1960758973,0,0,0,0,0,0,0,0,0,1
1960763448,0,0,0,0,0,0,0,0,0,1
1960807693,0,0,0,0,0,0,0,0,0,1
1960810082,0,0,0,0,0,0,0,0,0,1
1960811399,0,0,0,0,0,0,0,0,0,1
1960816581,0,0,0,0,0,0,0,0,0,1
1960817868,0,0,0,0,0,0,0,0,0,1
1960819896,0,0,0,0,0,0,0,0,0,1
1960858748,0,0,0,0,0,0,0,0,0,1
1960867575,0,0,0,0,0,0,0,0,0,1
1960868483,0,0,0,0,0,0,0,0,0,1
1960868779,0,0,0,0,0,0,0,0,0,1
1960870847,0,0,0,0,0,0,0,0,0,1
1960901797,0,0,0,0,0,0,0,0,0,1
1960902194,0,0,0,0,0,0,0,0,0,1
1960905445,0,0,0,0,0,0,0,0,0,1
1960908651,0,0,0,0,0,0,0,0,0,1
1960945171,0,0,0,0,0,0,0,0,0,1
1960945588,0,0,0,0,0,0,0,0,0,1
1960949174,0,0,0,0,0,0,0,0,0,1
1960953774,0,0,0,0,0,0,0,0,0,1
1960994630,0,0,0,0,0,0,0,0,0,1
1961002550,0,0,0,0,0,0,0,0,0,1
1961004747,0,0,0,0,0,0,0,0,0,1
1961033974,0,0,0,0,0,0,0,0,0,1
1961035670,0,0,0,0,0,0,0,0,0,1
1961039630,0,0,0,0,0,0,0,0,0,1
1961042428,0,0,0,0,0,0,0,0,0,1
1961062061,0,0,0,0,0,0,0,0,0,1
1961063179,0,0,0,0,0,0,0,0,0,1
1961080702,0,0,0,0,0,0,0,0,0,1
1961080989,0,0,0,0,0,0,0,0,0,1
1961085029,0,0,0,0,0,0,0,0,0,1
1961088852,0,0,0,0,0,0,0,0,0,1
1961091768,0,0,0,0,0,0,0,0,0,1
1961092018,0,0,0,0,0,0,0,0,0,1
1961093731,0,0,0,0,0,0,0,0,0,1
1961096130,0,0,0,0,0,0,0,0,0,1
1961098016,0,0,0,0,0,0,0,0,0,1
1961104796,0,0,0,0,0,0,0,0,0,1
1961104874,0,0,0,0,0,0,0,0,0,1
1961108083,0,0,0,0,0,0,0,0,0,1
1961108587,0,0,0,0,0,0,0,0,0,1
1961129258,0,0,0,0,0,0,0,0,0,1
1961134229,0,0,0,0,0,0,0,0,0,1
1961151822,0,0,0,0,0,0,0,0,0,1
1961174815,0,0,0,0,0,0,0,0,0,1
1961179186,0,0,0,0,0,0,0,0,0,1
1961182531,0,0,0,0,0,0,0,0,0,1
1961188627,0,0,0,0,0,0,0,0,0,1
1961214321,0,0,0,0,0,0,0,0,0,1
1961215362,0,0,0,0,0,0,0,0,0,1
1961215445,0,0,0,0,0,0,0,0,0,1
1961222366,0,0,0,0,0,0,0,0,0,1
1961223189,0,0,0,0,0,0,0,0,0,1
1961237668,0,0,0,0,0,0,0,0,0,1
1961238727,0,0,0,0,0,0,0,0,0,1
1961239892,0,0,0,0,0,0,0,0,0,1
1961240344,0,0,0,0,0,0,0,0,0,1
1961240741,0,0,0,0,0,0,0,0,0,1
1961244203,0,0,0,0,0,0,0,0,0,1
1961248216,0,0,0,0,0,0,0,0,0,1
1961253361,0,0,0,0,0,0,0,0,0,1
1961257565,0,0,0,0,0,0,0,0,0,1
1961260346,0,0,0,0,0,0,0,0,0,1
1961261937,0,0,0,0,0,0,0,0,0,1
1961263656,0,0,0,0,0,0,0,0,0,1
1961269073,0,0,0,0,0,0,0,0,0,1
1961269403,0,0,0,0,0,0,0,0,0,1
1961280999,0,0,0,0,0,0,0,0,0,1
1961281663,0,0,0,0,0,0,0,0,0,1
1961281804,0,0,0,0,0,0,0,0,0,1
1961282068,0,0,0,0,0,0,0,0,0,1
1961282406,0,0,0,0,0,0,0,0,0,1
1961283943,0,0,0,0,0,0,0,0,0,1
1961289110,0,0,0,0,0,0,0,0,0,1
1961293657,0,0,0,0,0,0,0,0,0,1
1961296117,0,0,0,0,0,0,0,0,0,1
1961298167,0,0,0,0,0,0,0,0,0,1
1961298594,0,0,0,0,0,0,0,0,0,1
1961365936,0,0,0,0,0,0,0,0,0,1
1961369097,0,0,0,0,0,0,0,0,0,1
1961369306,0,0,0,0,0,0,0,0,0,1
1961370766,0,0,0,0,0,0,0,0,0,1
1961375715,0,0,0,0,0,0,0,0,0,1
1961434329,0,0,0,0,0,0,0,0,0,1
1961453017,0,0,0,0,0,0,0,0,0,1
1961455867,0,0,0,0,0,0,0,0,0,1
1961459948,0,0,0,0,0,0,0,0,0,1
1961462822,0,0,0,0,0,0,0,0,0,1
1961473722,0,0,0,0,0,0,0,0,0,1
1961490480,0,0,0,0,0,0,0,0,0,1
1961493464,0,0,0,0,0,0,0,0,0,1
1961499417,0,0,0,0,0,0,0,0,0,1
1961501586,0,0,0,0,0,0,0,0,0,1
1961502333,0,0,0,0,0,0,0,0,0,1
1961504661,0,0,0,0,0,0,0,0,0,1
1961505874,0,0,0,0,0,0,0,0,0,1
1961522595,0,0,0,0,0,0,0,0,0,1
1961528553,0,0,0,0,0,0,0,0,0,1
1961528716,0,0,0,0,0,0,0,0,0,1
1961532649,0,0,0,0,0,0,0,0,0,1
1961534668,0,0,0,0,0,0,0,0,0,1
1961535403,0,0,0,0,0,0,0,0,0,1
1961544354,0,0,0,0,0,0,0,0,0,1
1961546780,0,0,0,0,0,0,0,0,0,1
1961547644,0,0,0,0,0,0,0,0,0,1
1961554794,0,0,0,0,0,0,0,0,0,1
1961554830,0,0,0,0,0,0,0,0,0,1
1961572423,0,0,0,0,0,0,0,0,0,1
1961575228,0,0,0,0,0,0,0,0,0,1
1961612049,0,0,0,0,0,0,0,0,0,1
1961613368,0,0,0,0,0,0,0,0,0,1
1961643688,0,0,0,0,0,0,0,0,0,1
1961651729,0,0,0,0,0,0,0,0,0,1
1961690590,0,0,0,0,0,0,0,0,0,1
1961694319,0,0,0,0,0,0,0,0,0,1
1961741465,0,0,0,0,0,0,0,0,0,1
1961767544,0,0,0,0,0,0,0,0,0,1
1961768874,0,0,0,0,0,0,0,0,0,1
1961815446,0,0,0,0,0,0,0,0,0,1
1961816067,0,0,0,0,0,0,0,0,0,1
1961816097,0,0,0,0,0,0,0,0,0,1
1961817846,0,0,0,0,0,0,0,0,0,1
1961824257,0,0,0,0,0,0,0,0,0,1
1961825851,0,0,0,0,0,0,0,0,0,1
1961826181,0,0,0,0,0,0,0,0,0,1
1961826834,0,0,0,0,0,0,0,0,0,1
1961865926,0,0,0,0,0,0,0,0,0,1
1961867746,0,0,0,0,0,0,0,0,0,1
1961871394,0,0,0,0,0,0,0,0,0,1
1961872590,0,0,0,0,0,0,0,0,0,1
1961873527,0,0,0,0,0,0,0,0,0,1
1961878189,0,0,0,0,0,0,0,0,0,1
1961896001,0,0,0,0,0,0,0,0,0,1
1961898052,0,0,0,0,0,0,0,0,0,1
1961898945,0,0,0,0,0,0,0,0,0,1
1961917817,0,0,0,0,0,0,0,0,0,1
1961918200,0,0,0,0,0,0,0,0,0,1
1961921555,0,0,0,0,0,0,0,0,0,1
1961923067,0,0,0,0,0,0,0,0,0,1
1961961644,0,0,0,0,0,0,0,0,0,1
1961965562,0,0,0,0,0,0,0,0,0,1
1961967029,0,0,0,0,0,0,0,0,0,1
1961972975,0,0,0,0,0,0,0,0,0,1
1961974830,0,0,0,0,0,0,0,0,0,1
1961997552,0,0,0,0,0,0,0,0,0,1
1962002237,0,0,0,0,0,0,0,0,0,1
1962003859,0,0,0,0,0,0,0,0,0,1
1962005043,0,0,0,0,0,0,0,0,0,1
1962007446,0,0,0,0,0,0,0,0,0,1
1962022528,0,0,0,0,0,0,0,0,0,1
1962024352,0,0,0,0,0,0,0,0,0,1
1962025002,0,0,0,0,0,0,0,0,0,1
1962029586,0,0,0,0,0,0,0,0,0,1
1962062319,0,0,0,0,0,0,0,0,0,1
1962062537,0,0,0,0,0,0,0,0,0,1
1962064168,0,0,0,0,0,0,0,0,0,1
1962064627,0,0,0,0,0,0,0,0,0,1
1962064791,0,0,0,0,0,0,0,0,0,1
1962069767,0,0,0,0,0,0,0,0,0,1
1962100118,0,0,0,0,0,0,0,0,0,1
1962108509,0,0,0,0,0,0,0,0,0,1
1962113989,0,0,0,0,0,0,0,0,0,1
1962115725,0,0,0,0,0,0,0,0,0,1
1962116785,0,0,0,0,0,0,0,0,0,1
1962136782,0,0,0,0,0,0,0,0,0,1
1962139983,0,0,0,0,0,0,0,0,0,1
1962144302,0,0,0,0,0,0,0,0,0,1
1962149069,0,0,0,0,0,0,0,0,0,1
1962167001,0,0,0,0,0,0,0,0,0,1
1962168057,0,0,0,0,0,0,0,0,0,1
1962172250,0,0,0,0,0,0,0,0,0,1
1962179375,0,0,0,0,0,0,0,0,0,1
1962180186,0,0,0,0,0,0,0,0,0,1
1962181356,0,0,0,0,0,0,0,0,0,1
1962191785,0,0,0,0,0,0,0,0,0,1
1962192317,0,0,0,0,0,0,0,0,0,1
1962195209,0,0,0,0,0,0,0,0,0,1
1962197947,0,0,0,0,0,0,0,0,0,1
1962198266,0,0,0,0,0,0,0,0,0,1
1962199059,0,0,0,0,0,0,0,0,0,1
1962210607,0,0,0,0,0,0,0,0,0,1
1962211225,0,0,0,0,0,0,0,0,0,1
1962221157,0,0,0,0,0,0,0,0,0,1
1962235481,0,0,0,0,0,0,0,0,0,1
1962239836,0,0,0,0,0,0,0,0,0,1
1962240584,0,0,0,0,0,0,0,0,0,1
1962241408,0,0,0,0,0,0,0,0,0,1
1962242836,0,0,0,0,0,0,0,0,0,1
1962263163,0,0,0,0,0,0,0,0,0,1
1962263932,0,0,0,0,0,0,0,0,0,1
1962297640,0,0,0,0,0,0,0,0,0,1
1962297786,0,0,0,0,0,0,0,0,0,1
1962325042,0,0,0,0,0,0,0,0,0,1
1962325293,0,0,0,0,0,0,0,0,0,1
1962365474,0,0,0,0,0,0,0,0,0,1
1962382738,0,0,0,0,0,0,0,0,0,1
1962392072,0,0,0,0,0,0,0,0,0,1
1962392145,0,0,0,0,0,0,0,0,0,1
1962392290,0,0,0,0,0,0,0,0,0,1
1962393907,0,0,0,0,0,0,0,0,0,1
1962397979,0,0,0,0,0,0,0,0,0,1
1962404828,0,0,0,0,0,0,0,0,0,1
1962405797,0,0,0,0,0,0,0,0,0,1
1962410871,0,0,0,0,0,0,0,0,0,1
1962411496,0,0,0,0,0,0,0,0,0,1
1962423951,0,0,0,0,0,0,0,0,0,1
1962425547,0,0,0,0,0,0,0,0,0,1
1962425691,0,0,0,0,0,0,0,0,0,1
1962439166,0,0,0,0,0,0,0,0,0,1
1962441410,0,0,0,0,0,0,0,0,0,1
1962479534,0,0,0,0,0,0,0,0,0,1
1962518882,0,0,0,0,0,0,0,0,0,1
1962530086,0,0,0,0,0,0,0,0,0,1
1962531376,0,0,0,0,0,0,0,0,0,1
1962560726,0,0,0,0,0,0,0,0,0,1
1962561639,0,0,0,0,0,0,0,0,0,1
1962563901,0,0,0,0,0,0,0,0,0,1
1962565564,0,0,0,0,0,0,0,0,0,1
1962566483,0,0,0,0,0,0,0,0,0,1
1962567238,0,0,0,0,0,0,0,0,0,1
1962567491,0,0,0,0,0,0,0,0,0,1
1962569033,0,0,0,0,0,0,0,0,0,1
1962570170,0,0,0,0,0,0,0,0,0,1
1962582804,0,0,0,0,0,0,0,0,0,1
1962588960,0,0,0,0,0,0,0,0,0,1
1962591334,0,0,0,0,0,0,0,0,0,1
1962600629,0,0,0,0,0,0,0,0,0,1
1962614186,0,0,0,0,0,0,0,0,0,1
1962652584,0,0,0,0,0,0,0,0,0,1
1962660135,0,0,0,0,0,0,0,0,0,1
1962662780,0,0,0,0,0,0,0,0,0,1
1962692356,0,0,0,0,0,0,0,0,0,1
1962693955,0,0,0,0,0,0,0,0,0,1
1962695636,0,0,0,0,0,0,0,0,0,1
1962697086,0,0,0,0,0,0,0,0,0,1
1962699796,0,0,0,0,0,0,0,0,0,1
1962704109,0,0,0,0,0,0,0,0,0,1
1962705332,0,0,0,0,0,0,0,0,0,1
1962705336,0,0,0,0,0,0,0,0,0,1
1962708802,0,0,0,0,0,0,0,0,0,1
1962709944,0,0,0,0,0,0,0,0,0,1
1962713609,0,0,0,0,0,0,0,0,0,1
1962717675,0,0,0,0,0,0,0,0,0,1
1962724712,0,0,0,0,0,0,0,0,0,1
1962725788,0,0,0,0,0,0,0,0,0,1
1962726563,0,0,0,0,0,0,0,0,0,1
1962742981,0,0,0,0,0,0,0,0,0,1
1962744153,0,0,0,0,0,0,0,0,0,1
1962745105,0,0,0,0,0,0,0,0,0,1
1962747221,0,0,0,0,0,0,0,0,0,1
1962777124,0,0,0,0,0,0,0,0,0,1
1962810366,0,0,0,0,0,0,0,0,0,1
1962817343,0,0,0,0,0,0,0,0,0,1
1962823573,0,0,0,0,0,0,0,0,0,1
1962830428,0,0,0,0,0,0,0,0,0,1
1962832259,0,0,0,0,0,0,0,0,0,1
1962833274,0,0,0,0,0,0,0,0,0,1
1962837327,0,0,0,0,0,0,0,0,0,1
1962837773,0,0,0,0,0,0,0,0,0,1
1962851746,0,0,0,0,0,0,0,0,0,1
1962856745,0,0,0,0,0,0,0,0,0,1
1962867598,0,0,0,0,0,0,0,0,0,1
1962880081,0,0,0,0,0,0,0,0,0,1
1962880128,0,0,0,0,0,0,0,0,0,1
1962882904,0,0,0,0,0,0,0,0,0,1
1962890466,0,0,0,0,0,0,0,0,0,1
1962890693,0,0,0,0,0,0,0,0,0,1
1962892059,0,0,0,0,0,0,0,0,0,1
1962905193,0,0,0,0,0,0,0,0,0,1
1962935398,0,0,0,0,0,0,0,0,0,1
1962936068,0,0,0,0,0,0,0,0,0,1
1962938750,0,0,0,0,0,0,0,0,0,1
1962939900,0,0,0,0,0,0,0,0,0,1
1962948919,0,0,0,0,0,0,0,0,0,1
1962959497,0,0,0,0,0,0,0,0,0,1
1962973782,0,0,0,0,0,0,0,0,0,1
1962981309,0,0,0,0,0,0,0,0,0,1
1962983841,0,0,0,0,0,0,0,0,0,1
1962993010,0,0,0,0,0,0,0,0,0,1
1963014403,0,0,0,0,0,0,0,0,0,1
1963022176,0,0,0,0,0,0,0,0,0,1
1963024167,0,0,0,0,0,0,0,0,0,1
1963037973,0,0,0,0,0,0,0,0,0,1
1963047425,0,0,0,0,0,0,0,0,0,1
1963057964,0,0,0,0,0,0,0,0,0,1
1963064319,0,0,0,0,0,0,0,0,0,1
1963065652,0,0,0,0,0,0,0,0,0,1
1963067090,0,0,0,0,0,0,0,0,0,1
1963082476,0,0,0,0,0,0,0,0,0,1
1963088013,0,0,0,0,0,0,0,0,0,1
1963092483,0,0,0,0,0,0,0,0,0,1
1963110353,0,0,0,0,0,0,0,0,0,1
1963110874,0,0,0,0,0,0,0,0,0,1
1963115191,0,0,0,0,0,0,0,0,0,1
1963126145,0,0,0,0,0,0,0,0,0,1
1963129919,0,0,0,0,0,0,0,0,0,1
1963133609,0,0,0,0,0,0,0,0,0,1
1963136453,0,0,0,0,0,0,0,0,0,1
1963145241,0,0,0,0,0,0,0,0,0,1
1963147217,0,0,0,0,0,0,0,0,0,1
1963153505,0,0,0,0,0,0,0,0,0,1
1963158341,0,0,0,0,0,0,0,0,0,1
1963172473,0,0,0,0,0,0,0,0,0,1
1963173602,0,0,0,0,0,0,0,0,0,1
1963200194,0,0,0,0,0,0,0,0,0,1
1963201413,0,0,0,0,0,0,0,0,0,1
1963202301,0,0,0,0,0,0,0,0,0,1
1963211690,0,0,0,0,0,0,0,0,0,1
1963214347,0,0,0,0,0,0,0,0,0,1
1963214512,0,0,0,0,0,0,0,0,0,1
1963216187,0,0,0,0,0,0,0,0,0,1
1963217907,0,0,0,0,0,0,0,0,0,1
1963226515,0,0,0,0,0,0,0,0,0,1
1963228567,0,0,0,0,0,0,0,0,0,1
1963233323,0,0,0,0,0,0,0,0,0,1
1963235455,0,0,0,0,0,0,0,0,0,1
1963268180,0,0,0,0,0,0,0,0,0,1
1963271404,0,0,0,0,0,0,0,0,0,1
1963271780,0,0,0,0,0,0,0,0,0,1
1963274957,0,0,0,0,0,0,0,0,0,1
1963280484,0,0,0,0,0,0,0,0,0,1
1963282166,0,0,0,0,0,0,0,0,0,1
1963300335,0,0,0,0,0,0,0,0,0,1
1963300979,0,0,0,0,0,0,0,0,0,1
1963302156,0,0,0,0,0,0,0,0,0,1
1963302968,0,0,0,0,0,0,0,0,0,1
1963307029,0,0,0,0,0,0,0,0,0,1
1963308922,0,0,0,0,0,0,0,0,0,1
1963315429,0,0,0,0,0,0,0,0,0,1
1963319587,0,0,0,0,0,0,0,0,0,1
1963320872,0,0,0,0,0,0,0,0,0,1
1963323031,0,0,0,0,0,0,0,0,0,1
1963330278,0,0,0,0,0,0,0,0,0,1
1963363911,0,0,0,0,0,0,0,0,0,1
1963368961,0,0,0,0,0,0,0,0,0,1
1963372712,0,0,0,0,0,0,0,0,0,1
1963373312,0,0,0,0,0,0,0,0,0,1
1963387908,0,0,0,0,0,0,0,0,0,1
1963393937,0,0,0,0,0,0,0,0,0,1
1963417618,0,0,0,0,0,0,0,0,0,1
1963459302,0,0,0,0,0,0,0,0,0,1
1963465519,0,0,0,0,0,0,0,0,0,1
